# Test three evolutionary algorithms and benchmark the best
# ROI: RouletteWheel,	OrderCrossOver(p=1.0),	Inversion Mutation(p=1.0)
# TOI: Tournament(k=popSize/3),	OrderCrossOver(p=1.0),	Inversion Mutation(p=1.0)
# TOS: Tournament(k=popSize/3),	OrderCrossOver(p=1.0),	Swap Mutation(p=1.0
# Notes: Results for PR2392 and USA13509 will come at the end because of long time of running.
# Notes: Results are in CSV format

# Compare three algorithms with varying population sizes
AlgoName,FileName,PopSize,Gen,Cost
TOS,testfiles/pr2392.tsp,200,0,1.488748423403307E7
TOS,testfiles/pr2392.tsp,200,2000,1.1529254079983026E7
TOS,testfiles/pr2392.tsp,200,5000,1.0061513167215373E7
TOS,testfiles/pr2392.tsp,200,10000,8614612.644321496
TOS,testfiles/pr2392.tsp,200,20000,7456328.3744739955
ROI,testfiles/usa13509.tsp,20,0,2.1327844238871665E9
ROI,testfiles/usa13509.tsp,20,2000,2.014197827611835E9
ROI,testfiles/usa13509.tsp,20,5000,1.8689990145734534E9
ROI,testfiles/usa13509.tsp,20,10000,1.7073064151552017E9
ROI,testfiles/usa13509.tsp,20,20000,1.497569471836465E9
TOI,testfiles/usa13509.tsp,20,0,2.1374140909088218E9
TOI,testfiles/usa13509.tsp,20,2000,1.9851814339168296E9
TOI,testfiles/usa13509.tsp,20,5000,1.8197236497280095E9
TOI,testfiles/usa13509.tsp,20,10000,1.619767420233788E9
TOI,testfiles/usa13509.tsp,20,20000,1.3866981028355305E9
TOS,testfiles/usa13509.tsp,20,0,2.1301439728313026E9
TOS,testfiles/usa13509.tsp,20,2000,1.9607534524597323E9
TOS,testfiles/usa13509.tsp,20,5000,1.8102111936575692E9
TOS,testfiles/usa13509.tsp,20,10000,1.6384312474040895E9
TOS,testfiles/usa13509.tsp,20,20000,1.4405819040335348E9
ROI,testfiles/usa13509.tsp,50,0,2.131001464050609E9
ROI,testfiles/usa13509.tsp,50,2000,2.033449872048001E9
ROI,testfiles/usa13509.tsp,50,5000,1.9329592170427518E9
ROI,testfiles/usa13509.tsp,50,10000,1.8115247381265478E9
ROI,testfiles/usa13509.tsp,50,20000,1.6226483182017026E9
TOI,testfiles/usa13509.tsp,50,0,2.1393325568113742E9
TOI,testfiles/usa13509.tsp,50,2000,1.9828895828488681E9
TOI,testfiles/usa13509.tsp,50,5000,1.8183331529689841E9
TOI,testfiles/usa13509.tsp,50,10000,1.6241674090924733E9
TOI,testfiles/usa13509.tsp,50,20000,1.393857598001673E9
TOS,testfiles/usa13509.tsp,50,0,2.134012523128246E9
TOS,testfiles/usa13509.tsp,50,2000,1.980719855838E9
TOS,testfiles/usa13509.tsp,50,5000,1.8180397017014403E9
TOS,testfiles/usa13509.tsp,50,10000,1.6366012586283944E9
TOS,testfiles/usa13509.tsp,50,20000,1.4394167541277416E9
ROI,testfiles/usa13509.tsp,100,0,2.1260794353614323E9
ROI,testfiles/usa13509.tsp,100,2000,2.0364992899751668E9
ROI,testfiles/usa13509.tsp,100,5000,1.969685369718649E9
ROI,testfiles/usa13509.tsp,100,10000,1.8741245386742165E9
ROI,testfiles/usa13509.tsp,100,20000,1.7287240858489563E9
TOI,testfiles/usa13509.tsp,100,0,2.1367743221159253E9
TOI,testfiles/usa13509.tsp,100,2000,1.9929195354895082E9
TOI,testfiles/usa13509.tsp,100,5000,1.8223226851264248E9
TOI,testfiles/usa13509.tsp,100,10000,1.6264537363111455E9
TOI,testfiles/usa13509.tsp,100,20000,1.3845213051581116E9
TOS,testfiles/usa13509.tsp,100,0,2.1229998619607766E9
TOS,testfiles/usa13509.tsp,100,2000,1.9768812138179064E9
TOS,testfiles/usa13509.tsp,100,5000,1.8225511470099783E9
TOS,testfiles/usa13509.tsp,100,10000,1.638345992728864E9
TOS,testfiles/usa13509.tsp,100,20000,1.446380833063146E9
ROI,testfiles/usa13509.tsp,200,0,2.1319309876958475E9
ROI,testfiles/usa13509.tsp,200,2000,2.0492296592840464E9
ROI,testfiles/usa13509.tsp,200,5000,2.0009729771932611E9
ROI,testfiles/usa13509.tsp,200,10000,1.932787563012643E9
ROI,testfiles/usa13509.tsp,200,20000,1.8341774323652518E9
TOI,testfiles/usa13509.tsp,200,0,2.1311055616741412E9
TOI,testfiles/usa13509.tsp,200,2000,1.989050969305743E9
TOI,testfiles/usa13509.tsp,200,5000,1.8261343955571597E9
TOI,testfiles/usa13509.tsp,200,10000,1.626148265135526E9
TOI,testfiles/usa13509.tsp,200,20000,1.3826992272519386E9
TOS,testfiles/usa13509.tsp,200,0,2.127233228828918E9
TOS,testfiles/usa13509.tsp,200,2000,1.9703900447609427E9
TOS,testfiles/usa13509.tsp,200,5000,1.809272755580535E9
TOS,testfiles/usa13509.tsp,200,10000,1.6352472228350582E9
TOS,testfiles/usa13509.tsp,200,20000,1.435400690852495E9
